beta,q_v,q_h,r_v,q_v_hat,q_h_hat,r_v_hat,iter
24.0800,4.9300613666e-03,6.9270845685e-01,2.4548155517e-05,2.0083225248e+02,1.4293391676e+00,2.5000000000e-33,3.0
24.0900,4.9259973646e-03,6.9271020848e-01,2.4507498399e-05,2.0099959957e+02,1.4293473456e+00,2.5000000000e-33,3.0
24.1000,4.9219383739e-03,6.9271195793e-01,2.4466925385e-05,2.0116701614e+02,1.4293555135e+00,2.5000000000e-33,3.0
24.1100,4.9178843863e-03,6.9271370520e-01,2.4426436267e-05,2.0133450220e+02,1.4293636712e+00,2.5000000000e-33,3.0
24.1200,4.9138353936e-03,6.9271545030e-01,2.4386030837e-05,2.0150205773e+02,1.4293718189e+00,2.5000000000e-33,3.0
24.1300,4.9097913876e-03,6.9271719322e-01,2.4345708887e-05,2.0166968275e+02,1.4293799565e+00,2.5000000000e-33,3.0
24.1400,4.9057523601e-03,6.9271893398e-01,2.4305470211e-05,2.0183737725e+02,1.4293880840e+00,2.5000000000e-33,3.0
24.1500,4.9017183031e-03,6.9272067257e-01,2.4265314602e-05,2.0200514123e+02,1.4293962015e+00,2.5000000000e-33,3.0
24.1600,4.8976892083e-03,6.9272240900e-01,2.4225241854e-05,2.0217297469e+02,1.4294043090e+00,2.5000000000e-33,3.0
24.1700,4.8936650676e-03,6.9272414327e-01,2.4185251764e-05,2.0234087763e+02,1.4294124064e+00,2.5000000000e-33,3.0
24.1800,4.8896458730e-03,6.9272587539e-01,2.4145344125e-05,2.0250885005e+02,1.4294204939e+00,2.5000000000e-33,3.0
24.1900,4.8856316164e-03,6.9272760536e-01,2.4105518736e-05,2.0267689196e+02,1.4294285713e+00,2.5000000000e-33,3.0
24.2000,4.8816222896e-03,6.9272933318e-01,2.4065775391e-05,2.0284500334e+02,1.4294366388e+00,2.5000000000e-33,3.0
24.2100,4.8776178847e-03,6.9273105886e-01,2.4026113889e-05,2.0301318421e+02,1.4294446964e+00,2.5000000000e-33,3.0
24.2200,4.8736183936e-03,6.9273278239e-01,2.3986534027e-05,2.0318143455e+02,1.4294527440e+00,2.5000000000e-33,3.0
24.2300,4.8696238083e-03,6.9273450380e-01,2.3947035604e-05,2.0334975438e+02,1.4294607818e+00,2.5000000000e-33,3.0
24.2400,4.8656341208e-03,6.9273622306e-01,2.3907618419e-05,2.0351814369e+02,1.4294688096e+00,2.5000000000e-33,3.0
24.2500,4.8616493231e-03,6.9273794020e-01,2.3868282272e-05,2.0368660248e+02,1.4294768275e+00,2.5000000000e-33,3.0
24.2600,4.8576694072e-03,6.9273965522e-01,2.3829026963e-05,2.0385513075e+02,1.4294848356e+00,2.5000000000e-33,3.0
24.2700,4.8536943653e-03,6.9274136811e-01,2.3789852293e-05,2.0402372850e+02,1.4294928338e+00,2.5000000000e-33,3.0
24.2800,4.8497241892e-03,6.9274307888e-01,2.3750758062e-05,2.0419239574e+02,1.4295008222e+00,2.5000000000e-33,3.0
24.2900,4.8457588713e-03,6.9274478754e-01,2.3711744074e-05,2.0436113245e+02,1.4295088008e+00,2.5000000000e-33,3.0
24.3000,4.8417984034e-03,6.9274649408e-01,2.3672810130e-05,2.0452993865e+02,1.4295167696e+00,2.5000000000e-33,3.0
24.3100,4.8378427778e-03,6.9274819852e-01,2.3633956033e-05,2.0469881432e+02,1.4295247286e+00,2.5000000000e-33,3.0
24.3200,4.8338919865e-03,6.9274990086e-01,2.3595181588e-05,2.0486775948e+02,1.4295326778e+00,2.5000000000e-33,3.0
24.3300,4.8299460218e-03,6.9275160109e-01,2.3556486599e-05,2.0503677412e+02,1.4295406173e+00,2.5000000000e-33,3.0
24.3400,4.8260048757e-03,6.9275329922e-01,2.3517870869e-05,2.0520585824e+02,1.4295485471e+00,2.5000000000e-33,3.0
24.3500,4.8220685405e-03,6.9275499526e-01,2.3479334206e-05,2.0537501184e+02,1.4295564671e+00,2.5000000000e-33,3.0
24.3600,4.8181370083e-03,6.9275668921e-01,2.3440876414e-05,2.0554423492e+02,1.4295643774e+00,2.5000000000e-33,3.0
24.3700,4.8142102713e-03,6.9275838107e-01,2.3402497299e-05,2.0571352748e+02,1.4295722780e+00,2.5000000000e-33,3.0
24.3800,4.8102883218e-03,6.9276007085e-01,2.3364196670e-05,2.0588288953e+02,1.4295801690e+00,2.5000000000e-33,3.0
24.3900,4.8063711521e-03,6.9276175854e-01,2.3325974333e-05,2.0605232105e+02,1.4295880503e+00,2.5000000000e-33,3.0
24.4000,4.8024587543e-03,6.9276344416e-01,2.3287830096e-05,2.0622182206e+02,1.4295959220e+00,2.5000000000e-33,3.0
24.4100,4.7985511207e-03,6.9276512771e-01,2.3249763769e-05,2.0639139255e+02,1.4296037840e+00,2.5000000000e-33,3.0
24.4200,4.7946482436e-03,6.9276680918e-01,2.3211775160e-05,2.0656103251e+02,1.4296116364e+00,2.5000000000e-33,3.0
24.4300,4.7907501154e-03,6.9276848859e-01,2.3173864080e-05,2.0673074196e+02,1.4296194793e+00,2.5000000000e-33,3.0
24.4400,4.7868567282e-03,6.9277016593e-01,2.3136030338e-05,2.0690052089e+02,1.4296273125e+00,2.5000000000e-33,3.0
24.4500,4.7829680746e-03,6.9277184122e-01,2.3098273745e-05,2.0707036930e+02,1.4296351362e+00,2.5000000000e-33,3.0
24.4600,4.7790841468e-03,6.9277351444e-01,2.3060594112e-05,2.0724028720e+02,1.4296429503e+00,2.5000000000e-33,3.0
24.4700,4.7752049371e-03,6.9277518562e-01,2.3022991252e-05,2.0741027457e+02,1.4296507550e+00,2.5000000000e-33,3.0
24.4800,4.7713304380e-03,6.9277685474e-01,2.2985464977e-05,2.0758033143e+02,1.4296585501e+00,2.5000000000e-33,3.0
24.4900,4.7674606418e-03,6.9277852182e-01,2.2948015100e-05,2.0775045776e+02,1.4296663356e+00,2.5000000000e-33,3.0
24.5000,4.7635955410e-03,6.9278018685e-01,2.2910641435e-05,2.0792065358e+02,1.4296741118e+00,2.5000000000e-33,3.0
24.5100,4.7597351280e-03,6.9278184984e-01,2.2873343795e-05,2.0809091888e+02,1.4296818784e+00,2.5000000000e-33,3.0
24.5200,4.7558793952e-03,6.9278351080e-01,2.2836121995e-05,2.0826125366e+02,1.4296896356e+00,2.5000000000e-33,3.0
24.5300,4.7520283351e-03,6.9278516972e-01,2.2798975850e-05,2.0843165792e+02,1.4296973833e+00,2.5000000000e-33,3.0
24.5400,4.7481819402e-03,6.9278682661e-01,2.2761905175e-05,2.0860213166e+02,1.4297051216e+00,2.5000000000e-33,3.0
24.5500,4.7443402028e-03,6.9278848148e-01,2.2724909788e-05,2.0877267488e+02,1.4297128505e+00,2.5000000000e-33,3.0
24.5600,4.7405031156e-03,6.9279013432e-01,2.2687989504e-05,2.0894328758e+02,1.4297205701e+00,2.5000000000e-33,3.0
24.5700,4.7366706711e-03,6.9279178514e-01,2.2651144141e-05,2.0911396977e+02,1.4297282802e+00,2.5000000000e-33,3.0
24.5800,4.7328428617e-03,6.9279343395e-01,2.2614373516e-05,2.0928472143e+02,1.4297359810e+00,2.5000000000e-33,3.0
24.5900,4.7290196801e-03,6.9279508074e-01,2.2577677448e-05,2.0945554258e+02,1.4297436724e+00,2.5000000000e-33,3.0
24.6000,4.7252011187e-03,6.9279672552e-01,2.2541055755e-05,2.0962643321e+02,1.4297513545e+00,2.5000000000e-33,3.0
24.6100,4.7213871702e-03,6.9279836829e-01,2.2504508257e-05,2.0979739332e+02,1.4297590273e+00,2.5000000000e-33,3.0
24.6200,4.7175778272e-03,6.9280000906e-01,2.2468034773e-05,2.0996842291e+02,1.4297666907e+00,2.5000000000e-33,3.0
24.6300,4.7137730822e-03,6.9280164783e-01,2.2431635124e-05,2.1013952198e+02,1.4297743449e+00,2.5000000000e-33,3.0
24.6400,4.7099729278e-03,6.9280328461e-01,2.2395309130e-05,2.1031069053e+02,1.4297819898e+00,2.5000000000e-33,3.0
24.6500,4.7061773568e-03,6.9280491938e-01,2.2359056613e-05,2.1048192856e+02,1.4297896255e+00,2.5000000000e-33,3.0
24.6600,4.7023863618e-03,6.9280655217e-01,2.2322877395e-05,2.1065323608e+02,1.4297972519e+00,2.5000000000e-33,3.0
24.6700,4.6985999353e-03,6.9280818297e-01,2.2286771297e-05,2.1082461307e+02,1.4298048691e+00,2.5000000000e-33,3.0
24.6800,4.6948180702e-03,6.9280981179e-01,2.2250738143e-05,2.1099605955e+02,1.4298124771e+00,2.5000000000e-33,3.0
24.6900,4.6910407591e-03,6.9281143862e-01,2.2214777755e-05,2.1116757551e+02,1.4298200758e+00,2.5000000000e-33,3.0
24.7000,4.6872679946e-03,6.9281306348e-01,2.2178889959e-05,2.1133916095e+02,1.4298276654e+00,2.5000000000e-33,3.0
24.7100,4.6834997696e-03,6.9281468636e-01,2.2143074577e-05,2.1151081587e+02,1.4298352458e+00,2.5000000000e-33,3.0
24.7200,4.6797360767e-03,6.9281630727e-01,2.2107331435e-05,2.1168254027e+02,1.4298428171e+00,2.5000000000e-33,3.0
24.7300,4.6759769088e-03,6.9281792621e-01,2.2071660358e-05,2.1185433415e+02,1.4298503792e+00,2.5000000000e-33,3.0
24.7400,4.6722222585e-03,6.9281954318e-01,2.2036061172e-05,2.1202619752e+02,1.4298579322e+00,2.5000000000e-33,3.0
24.7500,4.6684721187e-03,6.9282115820e-01,2.2000533703e-05,2.1219813036e+02,1.4298654761e+00,2.5000000000e-33,3.0
24.7600,4.6647264822e-03,6.9282277125e-01,2.1965077778e-05,2.1237013269e+02,1.4298730109e+00,2.5000000000e-33,3.0
24.7700,4.6609853417e-03,6.9282438235e-01,2.1929693224e-05,2.1254220449e+02,1.4298805366e+00,2.5000000000e-33,3.0
24.7800,4.6572486901e-03,6.9282599150e-01,2.1894379869e-05,2.1271434578e+02,1.4298880533e+00,2.5000000000e-33,3.0
24.7900,4.6535165202e-03,6.9282759870e-01,2.1859137541e-05,2.1288655655e+02,1.4298955609e+00,2.5000000000e-33,3.0
24.8000,4.6497888249e-03,6.9282920395e-01,2.1823966068e-05,2.1305883680e+02,1.4299030594e+00,2.5000000000e-33,3.0
24.8100,4.6460655970e-03,6.9283080726e-01,2.1788865281e-05,2.1323118653e+02,1.4299105490e+00,2.5000000000e-33,3.0
24.8200,4.6423468294e-03,6.9283240863e-01,2.1753835008e-05,2.1340360574e+02,1.4299180295e+00,2.5000000000e-33,3.0
24.8300,4.6386325151e-03,6.9283400806e-01,2.1718875080e-05,2.1357609444e+02,1.4299255010e+00,2.5000000000e-33,3.0
24.8400,4.6349226469e-03,6.9283560556e-01,2.1683985327e-05,2.1374865261e+02,1.4299329636e+00,2.5000000000e-33,3.0
24.8500,4.6312172177e-03,6.9283720113e-01,2.1649165581e-05,2.1392128027e+02,1.4299404172e+00,2.5000000000e-33,3.0
24.8600,4.6275162205e-03,6.9283879477e-01,2.1614415672e-05,2.1409397740e+02,1.4299478618e+00,2.5000000000e-33,3.0
24.8700,4.6238196482e-03,6.9284038648e-01,2.1579735434e-05,2.1426674402e+02,1.4299552975e+00,2.5000000000e-33,3.0
24.8800,4.6201274939e-03,6.9284197628e-01,2.1545124698e-05,2.1443958012e+02,1.4299627243e+00,2.5000000000e-33,3.0
24.8900,4.6164397504e-03,6.9284356415e-01,2.1510583298e-05,2.1461248570e+02,1.4299701421e+00,2.5000000000e-33,3.0
24.9000,4.6127564108e-03,6.9284515012e-01,2.1476111066e-05,2.1478546076e+02,1.4299775511e+00,2.5000000000e-33,3.0
24.9100,4.6090774680e-03,6.9284673417e-01,2.1441707838e-05,2.1495850530e+02,1.4299849512e+00,2.5000000000e-33,3.0
24.9200,4.6054029152e-03,6.9284831631e-01,2.1407373447e-05,2.1513161933e+02,1.4299923424e+00,2.5000000000e-33,3.0
24.9300,4.6017327452e-03,6.9284989654e-01,2.1373107728e-05,2.1530480283e+02,1.4299997248e+00,2.5000000000e-33,3.0
24.9400,4.5980669513e-03,6.9285147487e-01,2.1338910516e-05,2.1547805582e+02,1.4300070984e+00,2.5000000000e-33,3.0
24.9500,4.5944055264e-03,6.9285305131e-01,2.1304781648e-05,2.1565137829e+02,1.4300144631e+00,2.5000000000e-33,3.0
24.9600,4.5907484636e-03,6.9285462584e-01,2.1270720959e-05,2.1582477023e+02,1.4300218190e+00,2.5000000000e-33,3.0
24.9700,4.5870957560e-03,6.9285619848e-01,2.1236728286e-05,2.1599823166e+02,1.4300291661e+00,2.5000000000e-33,3.0
24.9800,4.5834473967e-03,6.9285776924e-01,2.1202803466e-05,2.1617176257e+02,1.4300365045e+00,2.5000000000e-33,3.0
24.9900,4.5798033788e-03,6.9285933810e-01,2.1168946337e-05,2.1634536296e+02,1.4300438340e+00,2.5000000000e-33,3.0
25.0000,4.5761636955e-03,6.9286090508e-01,2.1135156737e-05,2.1651903284e+02,1.4300511548e+00,2.5000000000e-33,3.0
25.0100,4.5725283399e-03,6.9286247018e-01,2.1101434504e-05,2.1669277219e+02,1.4300584669e+00,2.5000000000e-33,3.0
25.0200,4.5688973051e-03,6.9286403340e-01,2.1067779477e-05,2.1686658103e+02,1.4300657703e+00,2.5000000000e-33,3.0
25.0300,4.5652705843e-03,6.9286559474e-01,2.1034191497e-05,2.1704045934e+02,1.4300730649e+00,2.5000000000e-33,3.0
25.0400,4.5616481708e-03,6.9286715421e-01,2.1000670401e-05,2.1721440714e+02,1.4300803509e+00,2.5000000000e-33,3.0
25.0500,4.5580300576e-03,6.9286871181e-01,2.0967216032e-05,2.1738842442e+02,1.4300876281e+00,2.5000000000e-33,3.0
25.0600,4.5544162381e-03,6.9287026755e-01,2.0933828229e-05,2.1756251118e+02,1.4300948967e+00,2.5000000000e-33,3.0
25.0700,4.5508067053e-03,6.9287182142e-01,2.0900506834e-05,2.1773666742e+02,1.4301021566e+00,2.5000000000e-33,3.0
25.0800,4.5472014527e-03,6.9287337343e-01,2.0867251688e-05,2.1791089314e+02,1.4301094079e+00,2.5000000000e-33,3.0
25.0900,4.5436004734e-03,6.9287492359e-01,2.0834062634e-05,2.1808518834e+02,1.4301166506e+00,2.5000000000e-33,3.0
25.1000,4.5400037607e-03,6.9287647188e-01,2.0800939513e-05,2.1825955303e+02,1.4301238846e+00,2.5000000000e-33,3.0
25.1100,4.5364113078e-03,6.9287801833e-01,2.0767882170e-05,2.1843398719e+02,1.4301311101e+00,2.5000000000e-33,3.0
25.1200,4.5328231081e-03,6.9287956293e-01,2.0734890446e-05,2.1860849084e+02,1.4301383269e+00,2.5000000000e-33,3.0
25.1300,4.5292391548e-03,6.9288110568e-01,2.0701964187e-05,2.1878306396e+02,1.4301455352e+00,2.5000000000e-33,3.0
25.1400,4.5256594414e-03,6.9288264659e-01,2.0669103235e-05,2.1895770657e+02,1.4301527349e+00,2.5000000000e-33,3.0
25.1500,4.5220839610e-03,6.9288418566e-01,2.0636307437e-05,2.1913241866e+02,1.4301599261e+00,2.5000000000e-33,3.0
25.1600,4.5185127071e-03,6.9288572290e-01,2.0603576637e-05,2.1930720023e+02,1.4301671088e+00,2.5000000000e-33,3.0
25.1700,4.5149456729e-03,6.9288725830e-01,2.0570910680e-05,2.1948205129e+02,1.4301742829e+00,2.5000000000e-33,3.0
25.1800,4.5113828520e-03,6.9288879186e-01,2.0538309413e-05,2.1965697182e+02,1.4301814485e+00,2.5000000000e-33,3.0
25.1900,4.5078242376e-03,6.9289032360e-01,2.0505772682e-05,2.1983196183e+02,1.4301886056e+00,2.5000000000e-33,3.0
25.2000,4.5042698232e-03,6.9289185352e-01,2.0473300334e-05,2.2000702133e+02,1.4301957542e+00,2.5000000000e-33,3.0
25.2100,4.5007196021e-03,6.9289338161e-01,2.0440892215e-05,2.2018215031e+02,1.4302028944e+00,2.5000000000e-33,3.0
25.2200,4.4971735677e-03,6.9289490788e-01,2.0408548174e-05,2.2035734876e+02,1.4302100261e+00,2.5000000000e-33,3.0
25.2300,4.4936317136e-03,6.9289643234e-01,2.0376268059e-05,2.2053261670e+02,1.4302171494e+00,2.5000000000e-33,3.0
25.2400,4.4900940332e-03,6.9289795498e-01,2.0344051718e-05,2.2070795412e+02,1.4302242643e+00,2.5000000000e-33,3.0
25.2500,4.4865605199e-03,6.9289947581e-01,2.0311899000e-05,2.2088336102e+02,1.4302313707e+00,2.5000000000e-33,3.0
25.2600,4.4830311671e-03,6.9290099483e-01,2.0279809754e-05,2.2105883741e+02,1.4302384688e+00,2.5000000000e-33,3.0
25.2700,4.4795059684e-03,6.9290251205e-01,2.0247783831e-05,2.2123438327e+02,1.4302455584e+00,2.5000000000e-33,3.0
25.2800,4.4759849173e-03,6.9290402747e-01,2.0215821080e-05,2.2140999861e+02,1.4302526397e+00,2.5000000000e-33,3.0
25.2900,4.4724680073e-03,6.9290554108e-01,2.0183921352e-05,2.2158568344e+02,1.4302597126e+00,2.5000000000e-33,3.0
25.3000,4.4689552319e-03,6.9290705290e-01,2.0152084498e-05,2.2176143775e+02,1.4302667772e+00,2.5000000000e-33,3.0
25.3100,4.4654465846e-03,6.9290856293e-01,2.0120310369e-05,2.2193726154e+02,1.4302738334e+00,2.5000000000e-33,3.0
25.3200,4.4619420590e-03,6.9291007117e-01,2.0088598818e-05,2.2211315480e+02,1.4302808813e+00,2.5000000000e-33,3.0
25.3300,4.4584416487e-03,6.9291157761e-01,2.0056949696e-05,2.2228911755e+02,1.4302879210e+00,2.5000000000e-33,3.0
25.3400,4.4549453471e-03,6.9291308227e-01,2.0025362855e-05,2.2246514979e+02,1.4302949523e+00,2.5000000000e-33,3.0
25.3500,4.4514531480e-03,6.9291458515e-01,1.9993838150e-05,2.2264125150e+02,1.4303019753e+00,2.5000000000e-33,3.0
25.3600,4.4479650449e-03,6.9291608625e-01,1.9962375433e-05,2.2281742269e+02,1.4303089901e+00,2.5000000000e-33,3.0
25.3700,4.4444810314e-03,6.9291758558e-01,1.9930974559e-05,2.2299366337e+02,1.4303159966e+00,2.5000000000e-33,3.0
25.3800,4.4410011011e-03,6.9291908313e-01,1.9899635381e-05,2.2316997352e+02,1.4303229948e+00,2.5000000000e-33,3.0
25.3900,4.4375252477e-03,6.9292057890e-01,1.9868357754e-05,2.2334635316e+02,1.4303299849e+00,2.5000000000e-33,3.0
25.4000,4.4340534649e-03,6.9292207291e-01,1.9837141534e-05,2.2352280228e+02,1.4303369667e+00,2.5000000000e-33,3.0
25.4100,4.4305857462e-03,6.9292356516e-01,1.9805986575e-05,2.2369932088e+02,1.4303439403e+00,2.5000000000e-33,3.0
25.4200,4.4271220853e-03,6.9292505564e-01,1.9774892734e-05,2.2387590896e+02,1.4303509057e+00,2.5000000000e-33,3.0
25.4300,4.4236624760e-03,6.9292654436e-01,1.9743859866e-05,2.2405256652e+02,1.4303578630e+00,2.5000000000e-33,3.0
25.4400,4.4202069120e-03,6.9292803132e-01,1.9712887829e-05,2.2422929357e+02,1.4303648120e+00,2.5000000000e-33,3.0
25.4500,4.4167553868e-03,6.9292951653e-01,1.9681976479e-05,2.2440609009e+02,1.4303717530e+00,2.5000000000e-33,3.0
25.4600,4.4133078944e-03,6.9293099999e-01,1.9651125674e-05,2.2458295610e+02,1.4303786858e+00,2.5000000000e-33,3.0
25.4700,4.4098644283e-03,6.9293248170e-01,1.9620335271e-05,2.2475989158e+02,1.4303856104e+00,2.5000000000e-33,3.0
25.4800,4.4064249824e-03,6.9293396166e-01,1.9589605129e-05,2.2493689655e+02,1.4303925270e+00,2.5000000000e-33,3.0
25.4900,4.4029895504e-03,6.9293543988e-01,1.9558935107e-05,2.2511397100e+02,1.4303994354e+00,2.5000000000e-33,3.0
25.5000,4.3995581261e-03,6.9293691636e-01,1.9528325062e-05,2.2529111493e+02,1.4304063357e+00,2.5000000000e-33,3.0
25.5100,4.3961307032e-03,6.9293839110e-01,1.9497774856e-05,2.2546832834e+02,1.4304132280e+00,2.5000000000e-33,3.0
25.5200,4.3927072755e-03,6.9293986410e-01,1.9467284347e-05,2.2564561123e+02,1.4304201122e+00,2.5000000000e-33,3.0
25.5300,4.3892878370e-03,6.9294133537e-01,1.9436853395e-05,2.2582296361e+02,1.4304269884e+00,2.5000000000e-33,3.0
25.5400,4.3858723812e-03,6.9294280492e-01,1.9406481862e-05,2.2600038546e+02,1.4304338565e+00,2.5000000000e-33,3.0
25.5500,4.3824609022e-03,6.9294427273e-01,1.9376169607e-05,2.2617787680e+02,1.4304407166e+00,2.5000000000e-33,3.0
25.5600,4.3790533938e-03,6.9294573882e-01,1.9345916493e-05,2.2635543762e+02,1.4304475686e+00,2.5000000000e-33,3.0
25.5700,4.3756498497e-03,6.9294720319e-01,1.9315722380e-05,2.2653306792e+02,1.4304544127e+00,2.5000000000e-33,3.0
25.5800,4.3722502639e-03,6.9294866584e-01,1.9285587131e-05,2.2671076770e+02,1.4304612488e+00,2.5000000000e-33,3.0
25.5900,4.3688546302e-03,6.9295012677e-01,1.9255510608e-05,2.2688853696e+02,1.4304680769e+00,2.5000000000e-33,3.0
25.6000,4.3654629426e-03,6.9295158599e-01,1.9225492674e-05,2.2706637570e+02,1.4304748970e+00,2.5000000000e-33,3.0
25.6100,4.3620751949e-03,6.9295304350e-01,1.9195533193e-05,2.2724428392e+02,1.4304817092e+00,2.5000000000e-33,3.0
25.6200,4.3586913810e-03,6.9295449930e-01,1.9165632027e-05,2.2742226163e+02,1.4304885135e+00,2.5000000000e-33,3.0
25.6300,4.3553114950e-03,6.9295595340e-01,1.9135789040e-05,2.2760030881e+02,1.4304953098e+00,2.5000000000e-33,3.0
25.6400,4.3519355306e-03,6.9295740579e-01,1.9106004098e-05,2.2777842548e+02,1.4305020982e+00,2.5000000000e-33,3.0
25.6500,4.3485634818e-03,6.9295885648e-01,1.9076277064e-05,2.2795661163e+02,1.4305088787e+00,2.5000000000e-33,3.0
25.6600,4.3451953427e-03,6.9296030547e-01,1.9046607803e-05,2.2813486726e+02,1.4305156513e+00,2.5000000000e-33,3.0
25.6700,4.3418311072e-03,6.9296175277e-01,1.9016996181e-05,2.2831319237e+02,1.4305224160e+00,2.5000000000e-33,3.0
25.6800,4.3384707692e-03,6.9296319838e-01,1.8987442063e-05,2.2849158696e+02,1.4305291729e+00,2.5000000000e-33,3.0
25.6900,4.3351143228e-03,6.9296464229e-01,1.8957945316e-05,2.2867005103e+02,1.4305359219e+00,2.5000000000e-33,3.0
25.7000,4.3317617619e-03,6.9296608452e-01,1.8928505806e-05,2.2884858458e+02,1.4305426631e+00,2.5000000000e-33,3.0
25.7100,4.3284130807e-03,6.9296752507e-01,1.8899123400e-05,2.2902718762e+02,1.4305493964e+00,2.5000000000e-33,3.0
25.7200,4.3250682730e-03,6.9296896393e-01,1.8869797964e-05,2.2920586013e+02,1.4305561219e+00,2.5000000000e-33,3.0
25.7300,4.3217273330e-03,6.9297040111e-01,1.8840529368e-05,2.2938460213e+02,1.4305628396e+00,2.5000000000e-33,3.0
25.7400,4.3183902547e-03,6.9297183662e-01,1.8811317478e-05,2.2956341361e+02,1.4305695496e+00,2.5000000000e-33,3.0
25.7500,4.3150570322e-03,6.9297327045e-01,1.8782162162e-05,2.2974229457e+02,1.4305762517e+00,2.5000000000e-33,3.0
25.7600,4.3117276595e-03,6.9297470262e-01,1.8753063290e-05,2.2992124501e+02,1.4305829461e+00,2.5000000000e-33,3.0
25.7700,4.3084021307e-03,6.9297613311e-01,1.8724020731e-05,2.3010026493e+02,1.4305896327e+00,2.5000000000e-33,3.0
25.7800,4.3050804400e-03,6.9297756194e-01,1.8695034352e-05,2.3027935434e+02,1.4305963115e+00,2.5000000000e-33,3.0
25.7900,4.3017625814e-03,6.9297898910e-01,1.8666104026e-05,2.3045851322e+02,1.4306029827e+00,2.5000000000e-33,3.0
25.8000,4.2984485490e-03,6.9298041460e-01,1.8637229620e-05,2.3063774159e+02,1.4306096461e+00,2.5000000000e-33,3.0
25.8100,4.2951383370e-03,6.9298183844e-01,1.8608411006e-05,2.3081703943e+02,1.4306163018e+00,2.5000000000e-33,3.0
25.8200,4.2918319396e-03,6.9298326063e-01,1.8579648055e-05,2.3099640676e+02,1.4306229498e+00,2.5000000000e-33,3.0
25.8300,4.2885293508e-03,6.9298468116e-01,1.8550940637e-05,2.3117584357e+02,1.4306295901e+00,2.5000000000e-33,3.0
25.8400,4.2852305649e-03,6.9298610005e-01,1.8522288624e-05,2.3135534986e+02,1.4306362227e+00,2.5000000000e-33,3.0
25.8500,4.2819355760e-03,6.9298751728e-01,1.8493691888e-05,2.3153492563e+02,1.4306428477e+00,2.5000000000e-33,3.0
25.8600,4.2786443783e-03,6.9298893287e-01,1.8465150301e-05,2.3171457089e+02,1.4306494650e+00,2.5000000000e-33,3.0
25.8700,4.2753569660e-03,6.9299034682e-01,1.8436663735e-05,2.3189428562e+02,1.4306560747e+00,2.5000000000e-33,3.0
25.8800,4.2720733333e-03,6.9299175912e-01,1.8408232063e-05,2.3207406984e+02,1.4306626768e+00,2.5000000000e-33,3.0
25.8900,4.2687934745e-03,6.9299316979e-01,1.8379855158e-05,2.3225392353e+02,1.4306692712e+00,2.5000000000e-33,3.0
25.9000,4.2655173837e-03,6.9299457882e-01,1.8351532894e-05,2.3243384671e+02,1.4306758581e+00,2.5000000000e-33,3.0
25.9100,4.2622450552e-03,6.9299598622e-01,1.8323265145e-05,2.3261383937e+02,1.4306824373e+00,2.5000000000e-33,3.0
25.9200,4.2589764833e-03,6.9299739199e-01,1.8295051785e-05,2.3279390151e+02,1.4306890090e+00,2.5000000000e-33,3.0
25.9300,4.2557116622e-03,6.9299879613e-01,1.8266892688e-05,2.3297403313e+02,1.4306955731e+00,2.5000000000e-33,3.0
25.9400,4.2524505862e-03,6.9300019865e-01,1.8238787729e-05,2.3315423423e+02,1.4307021296e+00,2.5000000000e-33,3.0
25.9500,4.2491932496e-03,6.9300159954e-01,1.8210736783e-05,2.3333450482e+02,1.4307086786e+00,2.5000000000e-33,3.0
25.9600,4.2459396467e-03,6.9300299881e-01,1.8182739726e-05,2.3351484488e+02,1.4307152201e+00,2.5000000000e-33,3.0
25.9700,4.2426897717e-03,6.9300439646e-01,1.8154796434e-05,2.3369525443e+02,1.4307217540e+00,2.5000000000e-33,3.0
25.9800,4.2394436191e-03,6.9300579250e-01,1.8126906783e-05,2.3387573346e+02,1.4307282805e+00,2.5000000000e-33,3.0
25.9900,4.2362011831e-03,6.9300718693e-01,1.8099070649e-05,2.3405628196e+02,1.4307347994e+00,2.5000000000e-33,3.0
26.0000,4.2329624581e-03,6.9300857974e-01,1.8071287909e-05,2.3423689995e+02,1.4307413108e+00,2.5000000000e-33,3.0
