Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
496,-14.883471,-14.905831,-22.759570
497,-14.880483,-14.905191,-22.754539
498,-14.882202,-14.903716,-22.774523
499,-14.882644,-14.905807,-22.777341
500,-14.883704,-14.902797,-22.743321
501,-14.884752,-14.903512,-22.732358
502,-14.884729,-14.906367,-22.733427
503,-14.886323,-14.905438,-22.731280
504,-14.886330,-14.908996,-22.745377
505,-14.885282,-14.906311,-22.765170
506,-14.884086,-14.908157,-22.742005
507,-14.883432,-14.906993,-22.738241
508,-14.882891,-14.908195,-22.758984
509,-14.886137,-14.911534,-22.745065
510,-14.888416,-14.912699,-22.734330
511,-14.890268,-14.913476,-22.718731
512,-14.888545,-14.913662,-22.719485
513,-14.889533,-14.914056,-22.708822
514,-14.889351,-14.912336,-22.700650
515,-14.887808,-14.913872,-22.680026
516,-14.889897,-14.912853,-22.706393
517,-14.891549,-14.914891,-22.704899
518,-14.893516,-14.920102,-22.717672
519,-14.895544,-14.918576,-22.715368
520,-14.893903,-14.920676,-22.695265
521,-14.889571,-14.920697,-22.688822
522,-14.892519,-14.921767,-22.692835
523,-14.893265,-14.922031,-22.734113
524,-14.891389,-14.924180,-22.725467
525,-14.887802,-14.925726,-22.706418
526,-14.892161,-14.926976,-22.704273
527,-14.894285,-14.929975,-22.688854
528,-14.895801,-14.926644,-22.668749
529,-14.895741,-14.930419,-22.688080
530,-14.895507,-14.932800,-22.699186
531,-14.897030,-14.938018,-22.685335
532,-14.896630,-14.936837,-22.676325
533,-14.898348,-14.932265,-22.663082
534,-14.901765,-14.932808,-22.673706
535,-14.900843,-14.932721,-22.669078
536,-14.900671,-14.929672,-22.662495
537,-14.899755,-14.931662,-22.683658
538,-14.902008,-14.932667,-22.664272
539,-14.905604,-14.927542,-22.644819
540,-14.905787,-14.930837,-22.663637
541,-14.908960,-14.932564,-22.659572
542,-14.909435,-14.932122,-22.647631
543,-14.912469,-14.933303,-22.639979
544,-14.915587,-14.935520,-22.637762
545,-14.917484,-14.936413,-22.625135
546,-14.919257,-14.934188,-22.617638
547,-14.920501,-14.930473,-22.633554
548,-14.919835,-14.933666,-22.634571
549,-14.924813,-14.935882,-22.631462
550,-14.919886,-14.937309,-22.622132
551,-14.918715,-14.939154,-22.611978
552,-14.922425,-14.934981,-22.608171
553,-14.928806,-14.938858,-22.622936
554,-14.926210,-14.933668,-22.628056
